Day,Month,Year,Latitude,Longitude,Acres,County,AgencyCode,Source,DDLat,DDLon,ORIG_OID
3,9,2010,21.566803,-158.1248016,2,Oahu,OA2643,Honolulu Fire Dept,21.56680300N,158.12480160W,5127
6,4,2007,21.4304562,-158.1747437,0.2,Oahu,OA1458,Honolulu Fire Dept,21.43045620N,158.17474370W,3596
12,10,2001,21.4381161,-158.1868134,0.1,Oahu,OA1049,Honolulu Fire Dept,21.43811610N,158.18681340W,3090
4,7,2010,21.566803,-158.1248016,0.1,Oahu,OA2641,Honolulu Fire Dept,21.56680300N,158.12480160W,5128
7,9,2019,21.48626,-158.186717,10,Oahu,2019_OA_0057140, ,21.48626000N,158.18671700W,3091
1,7,2008,21.4304562,-158.1747437,0.2,Oahu,OA1466,Honolulu Fire Dept,21.43045620N,158.17474370W,3597
31,12,2002,21.5791321,-158.1247406,0.1,Oahu,OA2644,Honolulu Fire Dept,21.57913210N,158.12474060W,5129
3,7,2012,21.441645,-158.18671,0.5,Oahu,2012_OA_0033766, ,21.44164500N,158.18671000W,3092
22,2,2009,21.4304562,-158.1747437,0.2,Oahu,OA1469,Honolulu Fire Dept,21.43045620N,158.17474370W,3598
20,12,2009,21.5792389,-158.1246033,0.1,Oahu,OA2645,Honolulu Fire Dept,21.57923890N,158.12460330W,5130
19,2,2010,21.4461002,-158.1864929,0.01,Oahu,OA1052,Honolulu Fire Dept,21.44610020N,158.18649290W,3093
4,5,2003,21.4304562,-158.1747437,0.1,Oahu,OA1441,Honolulu Fire Dept,21.43045620N,158.17474370W,3599
24,1,2010,21.5792389,-158.1246033,0.1,Oahu,OA2646,Honolulu Fire Dept,21.57923890N,158.12460330W,5131
23,1,2003,21.4460869,-158.1864929,0.5,Oahu,OA1051,Honolulu Fire Dept,21.44608690N,158.18649290W,3094
10,9,2003,21.4304562,-158.1747437,0.1,Oahu,OA1444,Honolulu Fire Dept,21.43045620N,158.17474370W,3600
16,6,2014,21.579239,-158.124596,2,Oahu,2014_OA_0031445, ,21.57923900N,158.12459600W,5132
21,8,2011,21.4370289,-158.1863556,0.01,Oahu,OA1053,Honolulu Fire Dept,21.43702890N,158.18635560W,3095
12,6,2004,21.4304562,-158.1747437,0.1,Oahu,OA1445,Honolulu Fire Dept,21.43045620N,158.17474370W,3601
16,12,2012,21.582594,-158.124579,0.01,Oahu,2012_OA_0066082, ,21.58259400N,158.12457900W,5133
28,12,2008,21.4457302,-158.1863403,0.1,Oahu,OA1054,Honolulu Fire Dept,21.44573020N,158.18634030W,3096
18,6,2004,21.4304562,-158.1747437,0.1,Oahu,OA1446,Honolulu Fire Dept,21.43045620N,158.17474370W,3602
25,5,2019,21.582088,-158.124536,0.15,Oahu,2019_OA_0033093, ,21.58208800N,158.12453600W,5134
7,5,2008,21.4455929,-158.1862793,0.1,Oahu,OA1055,Honolulu Fire Dept,21.44559290N,158.18627930W,3097
22,7,2004,21.4304562,-158.1747437,0.1,Oahu,OA1447,Honolulu Fire Dept,21.43045620N,158.17474370W,3603
25,10,2009,21.5794773,-158.1242218,0.5,Oahu,OA2648,Honolulu Fire Dept,21.57947730N,158.12422180W,5135
21,8,2018,21.444195,-158.18623,1,Oahu,2018_OA_0050109, ,21.44419500N,158.18623000W,3098
24,2,2005,21.4304562,-158.1747437,0.1,Oahu,OA1448,Honolulu Fire Dept,21.43045620N,158.17474370W,3604
31,1,2001,21.5763721,-158.1240845,0.5,Oahu,OA2649,Honolulu Fire Dept,21.57637210N,158.12408450W,5136
20,10,2015,21.444195,-158.18623,0.1,Oahu,2015_OA_0059207, ,21.44419500N,158.18623000W,3099
27,3,2005,21.4304562,-158.1747437,0.1,Oahu,OA1449,Honolulu Fire Dept,21.43045620N,158.17474370W,3605
17,7,2001,21.3462696,-158.1238708,0.1,Oahu,OA2650,Honolulu Fire Dept,21.34626960N,158.12387080W,5137
30,12,2006,21.4454136,-158.1861877,0.1,Oahu,OA1056,Honolulu Fire Dept,21.44541360N,158.18618770W,3100
5,4,2005,21.4304562,-158.1747437,0.1,Oahu,OA1450,Honolulu Fire Dept,21.43045620N,158.17474370W,3606
18,1,2002,21.3462696,-158.1238708,0.1,Oahu,OA2651,Honolulu Fire Dept,21.34626960N,158.12387080W,5138
30,5,2003,21.4399281,-158.1861725,0.1,Oahu,OA1057,Honolulu Fire Dept,21.43992810N,158.18617250W,3101
30,9,2002,21.3462257,-158.1237946,0.1,Oahu,OA2652,Honolulu Fire Dept,21.34622570N,158.12379460W,5139
23,6,2003,21.4439812,-158.186142,0.1,Oahu,OA1058,Honolulu Fire Dept,21.44398120N,158.18614200W,3102
4,6,2005,21.4304562,-158.1747437,0.1,Oahu,OA1452,Honolulu Fire Dept,21.43045620N,158.17474370W,3607
21,5,2012,21.34624,-158.123783,0.01,Oahu,2012_OA_0025725, ,21.34624000N,158.12378300W,5140
22,12,2005,21.4304562,-158.1747437,0.1,Oahu,OA1453,Honolulu Fire Dept,21.43045620N,158.17474370W,3608
1,11,2003,21.4418449,-158.1860504,0.1,Oahu,OA1059,Honolulu Fire Dept,21.44184490N,158.18605040W,3103
4,7,2004,21.5671024,-158.1234283,0.1,Oahu,OA2654,Honolulu Fire Dept,21.56710240N,158.12342830W,5141
30,12,2006,21.4304562,-158.1747437,0.1,Oahu,OA1456,Honolulu Fire Dept,21.43045620N,158.17474370W,3609
22,9,2017,21.447334,-158.186017,0.25,Oahu,2017_OA_0056903, ,21.44733400N,158.18601700W,3104
11,9,2016,21.574979,-158.123399,2,Oahu,2016_OA_0052439, ,21.57497900N,158.12339900W,5142
13,5,2007,21.4304562,-158.1747437,0.1,Oahu,OA1460,Honolulu Fire Dept,21.43045620N,158.17474370W,3610
31,12,2005,21.4463558,-158.1859894,0.1,Oahu,OA1060,Honolulu Fire Dept,21.44635580N,158.18598940W,3105
27,7,2018,21.574979,-158.123399,0.25,Oahu,2018_OA_0044651, ,21.57497900N,158.12339900W,5143
31,7,2007,21.4304562,-158.1747437,0.1,Oahu,OA1461,Honolulu Fire Dept,21.43045620N,158.17474370W,3611
28,3,2009,21.4463558,-158.1859894,0.01,Oahu,OA1061,Honolulu Fire Dept,21.44635580N,158.18598940W,3106
22,6,2017,21.574979,-158.123399,0.02,Oahu,2017_OA_0037710, ,21.57497900N,158.12339900W,5144
10,8,2007,21.4304562,-158.1747437,0.1,Oahu,OA1462,Honolulu Fire Dept,21.43045620N,158.17474370W,3612
22,4,2014,21.44644,-158.185945,3,Oahu,2014_OA_0020883, ,21.44644000N,158.18594500W,3107
7,4,2015,21.578404,-158.123291,0.02,Oahu,2015_OA_0019898, ,21.57840400N,158.12329100W,5145
18,3,2008,21.4304562,-158.1747437,0.1,Oahu,OA1464,Honolulu Fire Dept,21.43045620N,158.17474370W,3613
27,10,2013,21.44644,-158.185945,0.01,Oahu,2013_OA_0059012, ,21.44644000N,158.18594500W,3108
28,4,2006,21.3459759,-158.123291,0.1,Oahu,OA2656,Honolulu Fire Dept,21.34597590N,158.12329100W,5146
9,4,2009,21.4304562,-158.1747437,0.1,Oahu,OA1470,Honolulu Fire Dept,21.43045620N,158.17474370W,3614
24,3,2015,21.44644,-158.185945,0.01,Oahu,2015_OA_0017062, ,21.44644000N,158.18594500W,3109
6,9,2017,21.57842,-158.123264,0.1,Oahu,2017_OA_0053692, ,21.57842000N,158.12326400W,5147
23,9,2008,21.4304562,-158.1747437,0.01,Oahu,OA1467,Honolulu Fire Dept,21.43045620N,158.17474370W,3615
13,8,2018,21.482751,-158.18594,10,Oahu,2018_OA_0048374, ,21.48275100N,158.18594000W,3110
10,10,2020,21.57842,-158.123264,0.01,Oahu,2020_OA_0059145, ,21.57842000N,158.12326400W,5148
24,1,2009,21.4304562,-158.1747437,0.01,Oahu,OA1468,Honolulu Fire Dept,21.43045620N,158.17474370W,3616
3,11,2014,21.436271,-158.185864,0.01,Oahu,2014_OA_0057265, ,21.43627100N,158.18586400W,3111
6,7,2011,21.5741291,-158.12323,0.1,Oahu,OA2657,Honolulu Fire Dept,21.57412910N,158.12323000W,5149
4,5,2009,21.4304562,-158.1747437,0.01,Oahu,OA1471,Honolulu Fire Dept,21.43045620N,158.17474370W,3617
25,12,2006,21.4441528,-158.1857452,0.1,Oahu,OA1062,Honolulu Fire Dept,21.44415280N,158.18574520W,3112
9,8,2012,21.574129,-158.123227,30,Oahu,2012_OA_0040503, ,21.57412900N,158.12322700W,5150
8,8,2018,21.430471,-158.174743,1,Oahu,2018_OA_0047288, ,21.43047100N,158.17474300W,3618
5,7,2004,21.4360237,-158.1857147,0.1,Oahu,OA1063,Honolulu Fire Dept,21.43602370N,158.18571470W,3113
15,12,2012,21.574129,-158.123227,10,Oahu,2012_OA_0065884, ,21.57412900N,158.12322700W,5151
2,1,2002,21.4474125,-158.1855469,0.1,Oahu,OA1067,Honolulu Fire Dept,21.44741250N,158.18554690W,3114
21,12,2015,21.430471,-158.174743,0.2,Oahu,2015_OA_0071873, ,21.43047100N,158.17474300W,3619
12,11,2003,21.5740929,-158.1232147,0.5,Oahu,OA2660,Honolulu Fire Dept,21.57409290N,158.12321470W,5152
22,12,2016,21.430471,-158.174743,0.02,Oahu,2016_OA_0073746, ,21.43047100N,158.17474300W,3620
17,10,2003,21.4472218,-158.1855469,0.1,Oahu,OA1064,Honolulu Fire Dept,21.44722180N,158.18554690W,3115
3,8,2007,21.5740929,-158.1232147,0.3,Oahu,OA2662,Honolulu Fire Dept,21.57409290N,158.12321470W,5153
10,5,2016,21.430471,-158.174743,0.01,Oahu,2016_OA_0027389, ,21.43047100N,158.17474300W,3621
15,6,2004,21.4472218,-158.1855469,0.1,Oahu,OA1065,Honolulu Fire Dept,21.44722180N,158.18554690W,3116
29,5,2007,21.5740929,-158.1232147,0.1,Oahu,OA2661,Honolulu Fire Dept,21.57409290N,158.12321470W,5154
12,8,2018,21.430471,-158.174743,0.01,Oahu,2018_OA_0048265, ,21.43047100N,158.17474300W,3622
31,7,2004,21.4472218,-158.1855469,0.1,Oahu,OA1066,Honolulu Fire Dept,21.44722180N,158.18554690W,3117
26,4,2016,21.573818,-158.123128,0.1,Oahu,2016_OA_0024676, ,21.57381800N,158.12312800W,5155
9,12,2012,21.43047,-158.174739,10,Oahu,2012_OA_0064549, ,21.43047000N,158.17473900W,3623
15,8,2001,21.4368401,-158.1851959,0.1,Oahu,OA1068,Honolulu Fire Dept,21.43684010N,158.18519590W,3119
20,6,2007,21.5739002,-158.1231079,0.5,Oahu,OA2663,Honolulu Fire Dept,21.57390020N,158.12310790W,5156
22,9,2014,21.43047,-158.174739,0.01,Oahu,2014_OA_0049900, ,21.43047000N,158.17473900W,3624
17,8,2001,21.4368401,-158.1851959,0.1,Oahu,OA1069,Honolulu Fire Dept,21.43684010N,158.18519590W,3120
8,6,2006,21.5739021,-158.1228485,2,Oahu,OA2664,Honolulu Fire Dept,21.57390210N,158.12284850W,5157
23,5,2004,21.4222603,-158.1747284,0.1,Oahu,OA1475,Honolulu Fire Dept,21.42226030N,158.17472840W,3625
1,1,2006,21.4444199,-158.1851196,0.1,Oahu,OA1070,Honolulu Fire Dept,21.44441990N,158.18511960W,3121
29,7,2001,21.5701714,-158.1227112,0.1,Oahu,OA2665,Honolulu Fire Dept,21.57017140N,158.12271120W,5158
21,2,2003,21.4304943,-158.1747131,2,Oahu,OA1486,Honolulu Fire Dept,21.43049430N,158.17471310W,3626
17,6,2005,21.4492874,-158.184845,0.2,Oahu,OA1072,Honolulu Fire Dept,21.44928740N,158.18484500W,3122
5,7,2014,21.568707,-158.12264,0.5,Oahu,2014_OA_0035161, ,21.56870700N,158.12264000W,5159
5,7,2002,21.4304943,-158.1747131,0.5,Oahu,OA1478,Honolulu Fire Dept,21.43049430N,158.17471310W,3627
7,8,2006,21.4492607,-158.184845,0.1,Oahu,OA1071,Honolulu Fire Dept,21.44926070N,158.18484500W,3123
4,6,2012,21.577475,-158.122575,1,Oahu,2012_OA_0028313, ,21.57747500N,158.12257500W,5160
4,1,2003,21.4304943,-158.1747131,0.2,Oahu,OA1482,Honolulu Fire Dept,21.43049430N,158.17471310W,3628
26,12,2020,21.454586,-158.184834,0.05,Oahu,2020_OA_0074525, ,21.45458600N,158.18483400W,3124
31,12,2009,21.5774746,-158.1225739,1,Oahu,OA2667,Honolulu Fire Dept,21.57747460N,158.12257390W,5161
31,7,2001,21.4304943,-158.1747131,0.1,Oahu,OA1476,Honolulu Fire Dept,21.43049430N,158.17471310W,3629
16,10,2008,21.4356136,-158.1848145,0.1,Oahu,OA1073,Honolulu Fire Dept,21.43561360N,158.18481450W,3125
29,8,2002,21.5774612,-158.1225739,1,Oahu,OA2666,Honolulu Fire Dept,21.57746120N,158.12257390W,5162
11,11,2001,21.4304943,-158.1747131,0.1,Oahu,OA1477,Honolulu Fire Dept,21.43049430N,158.17471310W,3630
12,10,2015,21.441436,-158.184811,0.01,Oahu,2015_OA_0057439, ,21.44143600N,158.18481100W,3126
9,6,2018,21.567659,-158.122553,0.01,Oahu,2018_OA_0034992, ,21.56765900N,158.12255300W,5163
25,6,2001,21.4446449,-158.1847076,0.1,Oahu,OA1074,Honolulu Fire Dept,21.44464490N,158.18470760W,3127
9,7,2002,21.4304943,-158.1747131,0.1,Oahu,OA1479,Honolulu Fire Dept,21.43049430N,158.17471310W,3631
6,5,2020,21.577491,-158.122547,0.5,Oahu,2020_OA_0026731, ,21.57749100N,158.12254700W,5164
4,8,2002,21.4304943,-158.1747131,0.1,Oahu,OA1480,Honolulu Fire Dept,21.43049430N,158.17471310W,3632
26,12,2002,21.435091,-158.1846466,0.2,Oahu,OA1077,Honolulu Fire Dept,21.43509100N,158.18464660W,3128
3,9,2019,21.577491,-158.122547,0.25,Oahu,2019_OA_0056106, ,21.57749100N,158.12254700W,5165
1,1,2003,21.4304943,-158.1747131,0.1,Oahu,OA1481,Honolulu Fire Dept,21.43049430N,158.17471310W,3633
7,6,2001,21.435091,-158.1846466,0.1,Oahu,OA1075,Honolulu Fire Dept,21.43509100N,158.18464660W,3129
7,3,2016,21.577491,-158.122547,0.01,Oahu,2016_OA_0013807, ,21.57749100N,158.12254700W,5166
7,2,2003,21.4304943,-158.1747131,0.1,Oahu,OA1483,Honolulu Fire Dept,21.43049430N,158.17471310W,3634
11,10,2002,21.435091,-158.1846466,0.1,Oahu,OA1076,Honolulu Fire Dept,21.43509100N,158.18464660W,3130
15,10,2019,21.577491,-158.122547,0.01,Oahu,2019_OA_0065084, ,21.57749100N,158.12254700W,5167
11,2,2003,21.4304943,-158.1747131,0.1,Oahu,OA1485,Honolulu Fire Dept,21.43049430N,158.17471310W,3635
5,7,2003,21.4435101,-158.1846161,0.1,Oahu,OA1079,Honolulu Fire Dept,21.44351010N,158.18461610W,3131
28,9,2001,21.5774212,-158.1225433,0.2,Oahu,OA2669,Honolulu Fire Dept,21.57742120N,158.12254330W,5168
19,3,2003,21.4304943,-158.1747131,0.1,Oahu,OA1487,Honolulu Fire Dept,21.43049430N,158.17471310W,3636
7,7,2002,21.4343319,-158.1846161,0.1,Oahu,OA1078,Honolulu Fire Dept,21.43433190N,158.18461610W,3132
8,5,2005,21.5774212,-158.1225433,0.1,Oahu,OA2670,Honolulu Fire Dept,21.57742120N,158.12254330W,5169
9,2,2003,21.4304943,-158.1747131,0,Oahu,OA1484,Honolulu Fire Dept,21.43049430N,158.17471310W,3637
6,3,2019,21.434889,-158.184572,0.5,Oahu,2019_OA_0014650, ,21.43488900N,158.18457200W,3133
17,2,2001,21.5676918,-158.1224823,15,Oahu,OA2671,Honolulu Fire Dept,21.56769180N,158.12248230W,5170
3,7,2006,21.4204597,-158.1746826,0.1,Oahu,OA1488,Honolulu Fire Dept,21.42045970N,158.17468260W,3638
5,12,2020,21.434889,-158.184572,0.05,Oahu,2020_OA_0070328, ,21.43488900N,158.18457200W,3134
28,7,2018,21.559103,-158.122482,0.1,Oahu,2018_OA_0044722, ,21.55910300N,158.12248200W,5171
28,6,2017,21.400743,-158.174672,0.01,Oahu,2017_OA_0039111, ,21.40074300N,158.17467200W,3639
30,1,2012,21.434889,-158.184572,0.01,Oahu,2012_OA_0005276, ,21.43488900N,158.18457200W,3135
19,10,2018,21.582302,-158.122104,0.25,Oahu,2018_OA_0062291, ,21.58230200N,158.12210400W,5172
20,9,2010,21.4640083,-158.1746521,0.1,Oahu,OA1489,Honolulu Fire Dept,21.46400830N,158.17465210W,3640
7,7,2017,21.434889,-158.184572,0.01,Oahu,2017_OA_0040754, ,21.43488900N,158.18457200W,3136
18,1,2011,21.5708618,-158.1215973,0.1,Oahu,OA2672,Honolulu Fire Dept,21.57086180N,158.12159730W,5173
18,9,2002,21.4305592,-158.1746368,0.1,Oahu,OA1490,Honolulu Fire Dept,21.43055920N,158.17463680W,3641
8,8,2018,21.434889,-158.184572,0.01,Oahu,2018_OA_0047399, ,21.43488900N,158.18457200W,3137
15,7,2020,21.575417,-158.121563,0.25,Oahu,2020_OA_0040877, ,21.57541700N,158.12156300W,5174
6,3,2002,21.4219208,-158.1746368,0.1,Oahu,OA1491,Honolulu Fire Dept,21.42192080N,158.17463680W,3642
22,6,2007,21.4348755,-158.1845703,0.1,Oahu,OA1080,Honolulu Fire Dept,21.43487550N,158.18457030W,3138
10,8,2017,21.575417,-158.121563,0.2,Oahu,2017_OA_0048022, ,21.57541700N,158.12156300W,5175
5,11,2007,21.4348755,-158.1845703,0.1,Oahu,OA1081,Honolulu Fire Dept,21.43487550N,158.18457030W,3139
25,8,2020,21.401361,-158.17461,2,Oahu,2020_OA_0049637, ,21.40136100N,158.17461000W,3643
24,6,2016,21.575417,-158.121563,0.01,Oahu,2016_OA_0036560, ,21.57541700N,158.12156300W,5176
5,3,2003,21.4204788,-158.1745605,0.1,Oahu,OA1492,Honolulu Fire Dept,21.42047880N,158.17456050W,3644
8,10,2005,21.4348602,-158.1845703,0.1,Oahu,OA1082,Honolulu Fire Dept,21.43486020N,158.18457030W,3140
22,8,2007,21.5732002,-158.1213379,10,Oahu,OA2685,Honolulu Fire Dept,21.57320020N,158.12133790W,5177
28,6,2003,21.4215412,-158.1745453,0.1,Oahu,OA1493,Honolulu Fire Dept,21.42154120N,158.17454530W,3645
7,4,2019,21.434482,-158.184482,0.5,Oahu,2019_OA_0021766, ,21.43448200N,158.18448200W,3141
19,6,2007,21.5732002,-158.1213379,5,Oahu,OA2684,Honolulu Fire Dept,21.57320020N,158.12133790W,5178
4,7,2001,21.4204845,-158.17453,0.1,Oahu,OA1494,Honolulu Fire Dept,21.42048450N,158.17453000W,3646
3,2,2019,21.434482,-158.184482,0.1,Oahu,2019_OA_0007479, ,21.43448200N,158.18448200W,3142
1,7,2005,21.5732002,-158.1213379,1,Oahu,OA2676,Honolulu Fire Dept,21.57320020N,158.12133790W,5179
17,8,2002,21.4537716,-158.1744995,0.2,Oahu,OA1495,Honolulu Fire Dept,21.45377160N,158.17449950W,3647
10,1,2019,21.434482,-158.184482,0.01,Oahu,2019_OA_0002205, ,21.43448200N,158.18448200W,3143
1,8,2005,21.5732002,-158.1213379,1,Oahu,OA2677,Honolulu Fire Dept,21.57320020N,158.12133790W,5180
19,5,2019,21.405289,-158.17447,0.01,Oahu,2019_OA_0031368, ,21.40528900N,158.17447000W,3648
28,1,2019,21.434482,-158.184482,0.01,Oahu,2019_OA_0006342, ,21.43448200N,158.18448200W,3144
29,6,2006,21.5732002,-158.1213379,1,Oahu,OA2680,Honolulu Fire Dept,21.57320020N,158.12133790W,5181
29,8,2004,21.4245262,-158.174469,0.1,Oahu,OA1496,Honolulu Fire Dept,21.42452620N,158.17446900W,3649
3,12,2019,21.434496,-158.184478,0.2,Oahu,2019_OA_0076299, ,21.43449600N,158.18447800W,3145
26,5,2003,21.5732002,-158.1213379,0.5,Oahu,OA2674,Honolulu Fire Dept,21.57320020N,158.12133790W,5182
17,1,2003,21.4162426,-158.174408,0.1,Oahu,OA1497,Honolulu Fire Dept,21.41624260N,158.17440800W,3650
26,5,2017,21.434496,-158.184478,0.01,Oahu,2017_OA_0032046, ,21.43449600N,158.18447800W,3146
12,7,2004,21.5732002,-158.1213379,0.5,Oahu,OA2675,Honolulu Fire Dept,21.57320020N,158.12133790W,5183
17,4,2003,21.4205074,-158.1743774,0.1,Oahu,OA1499,Honolulu Fire Dept,21.42050740N,158.17437740W,3651
17,10,2017,21.434496,-158.184478,0.01,Oahu,2017_OA_0062145, ,21.43449600N,158.18447800W,3147
10,8,2006,21.5732002,-158.1213379,0.5,Oahu,OA2681,Honolulu Fire Dept,21.57320020N,158.12133790W,5184
7,8,2003,21.4205074,-158.1743774,0.1,Oahu,OA1500,Honolulu Fire Dept,21.42050740N,158.17437740W,3652
16,4,2010,21.4345303,-158.1844635,1,Oahu,OA1089,Honolulu Fire Dept,21.43453030N,158.18446350W,3148
31,12,2005,21.5732002,-158.1213379,0.4,Oahu,OA2678,Honolulu Fire Dept,21.57320020N,158.12133790W,5185
14,8,2003,21.4205074,-158.1743774,0.1,Oahu,OA1501,Honolulu Fire Dept,21.42050740N,158.17437740W,3653
8,9,2010,21.4345303,-158.1844635,0.1,Oahu,OA1090,Honolulu Fire Dept,21.43453030N,158.18446350W,3149
20,5,2007,21.5732002,-158.1213379,0.2,Oahu,OA2682,Honolulu Fire Dept,21.57320020N,158.12133790W,5186
5,10,2004,21.4205074,-158.1743774,0.1,Oahu,OA1502,Honolulu Fire Dept,21.42050740N,158.17437740W,3654
4,10,2008,21.4345169,-158.1844635,25,Oahu,OA1088,Honolulu Fire Dept,21.43451690N,158.18446350W,3150
1,6,2007,21.5732002,-158.1213379,0.2,Oahu,OA2683,Honolulu Fire Dept,21.57320020N,158.12133790W,5187
16,7,2004,21.4345169,-158.1844635,1,Oahu,OA1084,Honolulu Fire Dept,21.43451690N,158.18446350W,3151
11,10,2007,21.4205074,-158.1743774,0.1,Oahu,OA1503,Honolulu Fire Dept,21.42050740N,158.17437740W,3655
3,3,2003,21.5732002,-158.1213379,0.1,Oahu,OA2673,Honolulu Fire Dept,21.57320020N,158.12133790W,5188
8,12,2004,21.4162521,-158.1743774,0.5,Oahu,OA1498,Honolulu Fire Dept,21.41625210N,158.17437740W,3656
7,7,2007,21.4345169,-158.1844635,1,Oahu,OA1087,Honolulu Fire Dept,21.43451690N,158.18446350W,3152
26,6,2006,21.5732002,-158.1213379,0.1,Oahu,OA2679,Honolulu Fire Dept,21.57320020N,158.12133790W,5189
21,6,2003,21.4205475,-158.1743164,0.1,Oahu,OA1504,Honolulu Fire Dept,21.42054750N,158.17431640W,3657
29,3,2005,21.4345169,-158.1844635,0.1,Oahu,OA1085,Honolulu Fire Dept,21.43451690N,158.18446350W,3153
15,2,2008,21.5732002,-158.1213379,0.1,Oahu,OA2686,Honolulu Fire Dept,21.57320020N,158.12133790W,5190
16,5,2002,21.4205189,-158.1743164,0.1,Oahu,OA1505,Honolulu Fire Dept,21.42051890N,158.17431640W,3658
1,5,2005,21.4345169,-158.1844635,0.1,Oahu,OA1086,Honolulu Fire Dept,21.43451690N,158.18446350W,3154
10,1,2010,21.5760536,-158.1209869,0.25,Oahu,OA2689,Honolulu Fire Dept,21.57605360N,158.12098690W,5191
14,1,2015,21.420532,-158.174306,0.1,Oahu,2015_OA_0003125, ,21.42053200N,158.17430600W,3659
1,7,2003,21.4347229,-158.1844482,0.2,Oahu,OA1091,Honolulu Fire Dept,21.43472290N,158.18444820W,3155
3,1,2010,21.5760536,-158.1209869,0.1,Oahu,OA2688,Honolulu Fire Dept,21.57605360N,158.12098690W,5192
22,6,2012,21.400555,-158.174265,0.01,Oahu,2012_OA_0031704, ,21.40055500N,158.17426500W,3660
4,7,2003,21.4347229,-158.1844482,0.1,Oahu,OA1092,Honolulu Fire Dept,21.43472290N,158.18444820W,3156
13,5,2007,21.5760403,-158.1209869,0.1,Oahu,OA2687,Honolulu Fire Dept,21.57604030N,158.12098690W,5193
10,8,2009,21.4300842,-158.1742554,0.1,Oahu,OA1507,Honolulu Fire Dept,21.43008420N,158.17425540W,3661
9,9,2003,21.4347229,-158.1844482,0.1,Oahu,OA1093,Honolulu Fire Dept,21.43472290N,158.18444820W,3157
27,7,2012,21.576054,-158.12098,5,Oahu,2012_OA_0038121, ,21.57605400N,158.12098000W,5194
6,8,2005,21.4300575,-158.1742096,0.1,Oahu,OA1508,Honolulu Fire Dept,21.43005750N,158.17420960W,3662
19,9,2003,21.4347229,-158.1844482,0.1,Oahu,OA1094,Honolulu Fire Dept,21.43472290N,158.18444820W,3158
12,8,2012,21.576054,-158.12098,3,Oahu,2012_OA_0041072, ,21.57605400N,158.12098000W,5195
16,8,2003,21.4205379,-158.1741791,0.5,Oahu,OA1510,Honolulu Fire Dept,21.42053790N,158.17417910W,3663
11,11,2003,21.4347229,-158.1844482,0.1,Oahu,OA1095,Honolulu Fire Dept,21.43472290N,158.18444820W,3159
15,9,2018,21.338228,-158.120895,1,Oahu,2018_OA_0055173, ,21.33822800N,158.12089500W,5196
19,10,2003,21.4044094,-158.1741791,0.2,Oahu,OA1509,Honolulu Fire Dept,21.40440940N,158.17417910W,3664
7,7,2004,21.4347229,-158.1844482,0.1,Oahu,OA1096,Honolulu Fire Dept,21.43472290N,158.18444820W,3160
15,9,2018,21.338228,-158.120895,0.1,Oahu,2018_OA_0055214, ,21.33822800N,158.12089500W,5197
13,11,2016,21.46355,-158.174162,500,Oahu,2016_OA_0065064, ,21.46355000N,158.17416200W,3665
31,8,2004,21.4347229,-158.1844482,0.1,Oahu,OA1097,Honolulu Fire Dept,21.43472290N,158.18444820W,3161
19,12,2018,21.330378,-158.120848,0.4,Oahu,2018_OA_0075410, ,21.33037800N,158.12084800W,5198
5,7,2008,21.4543667,-158.174118,0.2,Oahu,OA1511,Honolulu Fire Dept,21.45436670N,158.17411800W,3666
22,4,2005,21.5615788,-158.120636,2,Oahu,OA2692,Honolulu Fire Dept,21.56157880N,158.12063600W,5199
17,7,2007,21.4196205,-158.1741028,0.5,Oahu,OA1517,Honolulu Fire Dept,21.41962050N,158.17410280W,3667
25,7,2005,21.4347229,-158.1844482,0.1,Oahu,OA1098,Honolulu Fire Dept,21.43472290N,158.18444820W,3162
27,6,2006,21.5617943,-158.1205597,0.1,Oahu,OA2694,Honolulu Fire Dept,21.56179430N,158.12055970W,5200
1,4,2009,21.4495163,-158.1843872,0.1,Oahu,OA1099,Honolulu Fire Dept,21.44951630N,158.18438720W,3163
4,7,2006,21.4196205,-158.1741028,0.2,Oahu,OA1513,Honolulu Fire Dept,21.41962050N,158.17410280W,3668
22,6,2008,21.5596962,-158.1205597,5,Oahu,OA2693,Honolulu Fire Dept,21.55969620N,158.12055970W,5201
9,2,2002,21.4337521,-158.1842041,1,Oahu,OA1103,Honolulu Fire Dept,21.43375210N,158.18420410W,3165
21,2,2007,21.4196205,-158.1741028,0.2,Oahu,OA1514,Honolulu Fire Dept,21.41962050N,158.17410280W,3669
14,8,2005,21.3729401,-158.1204681,2800,Oahu,OA2695,DOFAW,21.37294010N,158.12046810W,5202
6,4,2002,21.4337521,-158.1842041,1,Oahu,OA1105,Honolulu Fire Dept,21.43375210N,158.18420410W,3166
7,7,2007,21.4196205,-158.1741028,0.2,Oahu,OA1516,Honolulu Fire Dept,21.41962050N,158.17410280W,3670
4,7,2018,21.334028,-158.120324,0.01,Oahu,2018_OA_0040098, ,21.33402800N,158.12032400W,5203
22,5,2001,21.4337521,-158.1842041,0.1,Oahu,OA1101,Honolulu Fire Dept,21.43375210N,158.18420410W,3167
3,7,2006,21.4196205,-158.1741028,0.1,Oahu,OA1512,Honolulu Fire Dept,21.41962050N,158.17410280W,3671
26,6,2005,21.5686226,-158.1202393,5,Oahu,OA2696,Honolulu Fire Dept,21.56862260N,158.12023930W,5204
